,Unnamed: 0,userId,movieId,timestamp,tag,rating,title,genres,year
1057,1057,474,4214,988580397,college,2.0,Revenge of the Nerds,Comedy,1984
1058,1058,474,4218,1165540071,In Netflix queue,3.5,River's Edge,Crime|Drama,1986
1059,1059,474,4221,988579966,football,2.0,Necessary Roughness,Comedy,1991
1060,1060,474,4232,1002756987,spying,4.0,Spy Kids,Action|Adventure|Children|Comedy,2001
1061,1061,474,4246,1053021226,singletons,4.5,Bridget Jones's Diary,Comedy|Drama|Romance,2001
1062,1062,474,4259,1106748027,Nabokov,4.0,"Luzhin Defence, The",Drama|Romance,2000
1063,1063,474,4263,1126038260,alcoholism,4.0,Days of Wine and Roses,Drama,1962
1064,1064,474,4292,1136942681,Union,4.0,Norma Rae,Drama,1979
1065,1065,474,4296,1092833416,death,2.0,Love Story,Drama|Romance,1970
1066,1066,474,4306,1081177366,fairy tales,4.5,Shrek,Adventure|Animation|Children|Comedy|Fantasy|Romance,2001
1067,1067,474,4316,1060106237,figure skating,2.5,Ice Castles,Drama,1978
1068,1068,474,4326,1087832829,race|rasicm,2.5,Mississippi Burning,Crime|Drama|Thriller,1988
1069,1069,474,4333,994819132,Strangers on a Train,4.0,Throw Momma from the Train,Comedy|Crime,1987
1070,1070,474,4347,1100292412,Holocaust,4.0,Divided We Fall,Comedy|Drama,2000
1071,1071,474,4356,1165540056,In Netflix queue,3.0,Gentlemen Prefer Blondes,Comedy|Musical|Romance,1953
1072,1072,474,4359,1093524784,adultery,4.0,"Seven Year Itch, The",Comedy,1955
1073,1073,474,4361,1047054406,men in drag,4.0,Tootsie,Comedy|Romance,1982
1074,1074,474,4380,1046875244,accident,4.0,"Princess and the Warrior, The",Drama|Romance,2000
1075,1075,474,4396,994819163,race,1.0,"Cannonball Run, The",Action|Comedy,1981
1076,1076,474,4447,1014924360,lawyers,4.0,Legally Blonde,Comedy|Romance,2001
1077,1077,474,4448,1002756871,heist,4.0,"Score, The",Action|Drama,2001
1078,1078,474,4465,1004131709,rape,4.0,"Accused, The",Drama,1988
1079,1079,474,4476,1046887879,twins,2.0,Big Business,Comedy,1988
1080,1080,474,4477,1046886579,circus,1.0,Big Top Pee-Wee,Adventure|Children|Comedy,1988
1081,1081,474,4489,1014924485,Africa|immigrants,2.0,Coming to America,Comedy|Romance,1988
1082,1082,474,4495,1014923714,New York,5.0,Crossing Delancey,Comedy|Romance,1988
1083,1083,474,4526,1089387499,aliens,1.5,My Stepmother Is an Alien,Comedy|Romance|Sci-Fi,1988
1084,1084,474,4537,1116386383,hippies,4.5,Running on Empty,Drama,1988
1085,1085,474,4545,1046887780,robots,2.0,Short Circuit,Comedy|Sci-Fi,1986
1086,1086,474,4546,1053092000,kidnapping|remade,4.0,"Vanishing, The",Drama|Thriller,1988
1087,1087,474,4558,1046887584,twins,2.0,Twins,Comedy,1988
1088,1088,474,4571,1100291607,time travel,4.5,Bill & Ted's Excellent Adventure,Adventure|Comedy|Sci-Fi,1989
1089,1089,474,4600,1087832607,doctors,2.5,Gross Anatomy,Comedy|Drama,1989
1090,1090,474,4621,1046887573,babies,2.0,Look Who's Talking,Comedy|Romance,1989
1091,1091,474,4623,1002929032,baseball,2.0,Major League,Comedy,1989
1092,1092,474,4638,1053021921,dinosaurs,2.0,Jurassic Park III,Action|Adventure|Sci-Fi|Thriller,2001
1093,1093,474,4639,1053021435,Hollywood|movie business,2.5,America's Sweethearts,Comedy|Romance,2001
1094,1094,474,4641,1046809155,adolescence,4.0,Ghost World,Comedy|Drama,2001
1095,1095,474,4677,1053021874,dogs,1.5,Turner & Hooch,Comedy|Crime,1989
1096,1096,474,4678,1046887498,television,4.0,UHF,Comedy,1989
1097,1097,474,4787,1002757001,prodigies,4.0,Little Man Tate,Drama,1991
1098,1098,474,4801,1002756963,family,4.0,"Little Foxes, The",Drama,1941
1099,1099,474,4808,1047043601,remake,2.0,"Vanishing, The",Mystery|Thriller,1993
1100,1100,474,4809,1137367805,Nuclear disaster|union,4.0,Silkwood,Drama,1983
1101,1101,474,4812,1002757164,NASA|space,2.0,SpaceCamp,Adventure|Sci-Fi,1986
1102,1102,474,4823,1002756838,wedding,4.0,Serendipity,Comedy|Romance,2001
1103,1103,474,4835,1087832123,Loretta Lynn,4.0,Coal Miner's Daughter,Drama,1980
1104,1104,474,4857,1002756946,Judaism|Tradition!,4.0,Fiddler on the Roof,Drama|Musical,1971
1105,1105,474,4874,1087832613,aliens|psychiatrist,2.5,K-PAX,Drama|Fantasy|Mystery|Sci-Fi,2001
1106,1106,474,4881,1046809230,Coen Brothers,4.0,"Man Who Wasn't There, The",Crime|Drama,2001
1107,1107,474,4902,1137367839,ghosts,4.0,"Devil's Backbone, The",Drama|Fantasy|Horror|Thriller|War,2001
1108,1108,474,4920,1007320649,psychology,4.0,"Now, Voyager",Drama|Romance,1942
1109,1109,474,4963,1046871225,heist,4.0,Ocean's Eleven,Crime|Thriller,2001
1110,1110,474,4969,1181348156,In Netflix queue,3.5,And Then There Were None,Crime|Mystery,1945
1111,1111,474,4970,1061384234,nightclub|singers,4.0,"Blue Angel, The",Drama,1930
1112,1112,474,4973,1046811889,whimsical,5.0,Amelie,Comedy|Romance,2001
1113,1113,474,4979,1129579371,new york,4.0,"Royal Tenenbaums, The",Comedy|Drama,2001
1114,1114,474,4980,1013367485,time travel,4.0,Bill & Ted's Bogus Journey,Adventure|Comedy|Fantasy|Sci-Fi,1991
1115,1115,474,4993,1013367179,Tolkein,5.0,"Lord of the Rings: The Fellowship of the Ring, The",Adventure|Fantasy,2001
1116,1116,474,4998,1139102575,racism,3.5,"Defiant Ones, The",Adventure|Crime|Drama|Thriller,1958
1117,1117,474,5008,1061297547,Agatha Christie|court,4.0,Witness for the Prosecution,Drama|Mystery|Thriller,1957
1118,1118,474,5012,1100120007,cross dressing|Judaism,4.0,Yentl,Drama|Musical|Romance,1983
1119,1119,474,5015,1046809230,race,4.0,Monster's Ball,Drama|Romance,2001
1120,1120,474,5034,1013367293,Ghost,5.0,"Truly, Madly, Deeply",Drama|Romance,1991
1121,1121,474,5064,1100291927,Dumas|revenge,4.0,The Count of Monte Cristo,Action|Adventure|Drama|Thriller,2002
1122,1122,573,5064,1186589675,remake,4.0,The Count of Monte Cristo,Action|Adventure|Drama|Thriller,2002
1123,1123,474,5114,1063110654,movie business,4.0,"Bad and the Beautiful, The",Drama,1952
1124,1124,474,5135,1046811786,India,4.0,Monsoon Wedding,Comedy|Romance,2001
1125,1125,474,5213,1089387504,religion,1.5,"Oh, God! Book II",Comedy,1980
1126,1126,474,5224,1201833144,In Netflix queue,4.0,Promises,Documentary,2001
1127,1127,474,5238,1165540071,In Netflix queue,3.5,Return of the Secaucus 7,Drama,1980
1128,1128,474,5266,1069684884,crime,4.0,Panic Room,Thriller,2002
1129,1129,474,5291,1165539866,In Netflix queue|samurai,4.0,Rashomon,Crime|Drama|Mystery,1950
1130,1130,474,5294,1089386180,religion,4.0,Frailty,Crime|Drama|Thriller,2001
1131,1131,474,5316,1057582021,World War II,2.5,Enigma,Romance|Thriller,2001
1132,1132,474,5349,1100291637,superhero,4.5,Spider-Man,Action|Adventure|Sci-Fi|Thriller,2002
1133,1133,474,5353,1046887386,blind,3.0,Butterflies Are Free,Comedy|Drama,1972
1134,1134,474,5377,1087831477,Nick Hornby,5.0,About a Boy,Comedy|Drama|Romance,2002
1135,1135,474,5379,1053021147,anti-Semitism|Judaism,4.5,"Believer, The",Drama,2001
1136,1136,474,5398,1080055004,boxing,4.0,Requiem for a Heavyweight,Drama,1962
1137,1137,474,5404,1132423144,books,4.0,84 Charing Cross Road,Drama|Romance,1987
1138,1138,474,5445,1053021105,future,4.5,Minority Report,Action|Crime|Mystery|Sci-Fi|Thriller,2002
1139,1139,474,5446,1087831859,Australia,4.5,Rabbit-Proof Fence,Adventure|Drama,2002
1140,1140,474,5450,1046870757,sisterhood|women,4.0,Lovely & Amazing,Comedy|Drama|Romance,2001
1141,1141,474,5451,1089387222,disability|mental illness,2.5,Pumpkin,Comedy|Drama|Romance,2002
1142,1142,474,5470,1053020964,Oscar Wilde,4.5,The Importance of Being Earnest,Comedy|Romance,1952
1143,1143,474,5475,1201833285,In Netflix queue,3.5,Z,Drama|Mystery|Thriller,1969
1144,1144,474,5483,1062075832,movie business,4.5,"Kid Stays in the Picture, The",Documentary,2002
1145,1145,474,5502,1081177369,aliens,4.5,Signs,Horror|Sci-Fi|Thriller,2002
1146,1146,474,5505,1100119974,adultery|younger men,4.5,"Good Girl, The",Comedy|Drama,2002
1147,1147,474,5527,1046809547,AS Byatt|books,4.0,Possession,Drama|Romance,2002
1148,1148,474,5528,1089386191,photography|psychopaths,4.0,One Hour Photo,Drama|Thriller,2002
1149,1149,474,5548,1046887698,homeless,2.0,Down and Out in Beverly Hills,Comedy,1986
1150,1150,474,5577,1046809495,adolescence,4.0,Igby Goes Down,Comedy|Drama,2002
1151,1151,474,5601,1073917632,Animal movie,4.0,"Yearling, The",Children|Drama,1946
1152,1152,474,5603,1108868174,crime|heist,4.0,"Lavender Hill Mob, The",Comedy|Crime,1951
1153,1153,474,5618,1081177323,anime,4.5,Spirited Away,Adventure|Animation|Fantasy,2001
1154,1154,474,5629,1061580524,Bible,2.0,Jonah: A VeggieTales Movie,Animation|Children|Musical,2002
1155,1155,474,5630,1053021641,Hannibal Lecter,3.5,Red Dragon,Crime|Mystery|Thriller,2002
1156,1156,474,5633,1100119674,bombs,4.0,Heaven,Drama,2002
1157,1157,474,5644,1063631056,baseball|Lou Gehrig,4.0,"Pride of the Yankees, The",Drama,1942
1158,1158,474,5669,1089386173,violence in america,4.0,Bowling for Columbine,Documentary,2002
1159,1159,474,5673,1135721136,pudding,4.5,Punch-Drunk Love,Comedy|Drama|Romance,2002
1160,1160,567,5673,1525282187,anger|awkward|bittersweet|hallucinatory|quirky|sad|surreal|symbolism|tense|unconventional|unique|wistful,3.5,Punch-Drunk Love,Comedy|Drama|Romance,2002
1161,1161,474,5682,1048279742,Holocaust,4.0,"Grey Zone, The",Drama,2001
1162,1162,474,5685,1053021154,Girl Power,4.5,Real Women Have Curves,Comedy|Drama,2002
1163,1163,474,5690,1124123473,made me cry|orphans,4.5,Grave of the Fireflies,Animation|Drama|War,1988
1164,1164,567,5690,1525283784,beautiful|downbeat|grim|poignant|tear jerker|tragedy|tragic,4.0,Grave of the Fireflies,Animation|Drama|War,1988
1165,1165,474,5747,1086613194,World War I,4.5,Gallipoli,Drama|War,1981
1166,1166,474,5791,1055769604,art,4.0,Frida,Drama|Romance,2002
1167,1167,474,5792,1089387509,dating,2.5,Roger Dodger,Comedy|Drama,2002
1168,1168,474,5802,1093142477,teenagers,4.0,"World of Henry Orient, The",Comedy,1964
1169,1169,474,5812,1087831483,salute to Douglas Sirk,4.5,Far from Heaven,Drama|Romance,2002
1170,1170,474,5816,1053021098,Magic|Wizards,4.5,Harry Potter and the Chamber of Secrets,Adventure|Fantasy,2002
1171,1171,474,5820,1109686537,music business,4.0,Standing in the Shadows of Motown,Documentary|Musical,2002
1172,1172,474,5875,1055172893,short films,2.5,Personal Velocity,Drama,2002
1173,1173,474,5876,1059658500,Graham Greene,4.0,"Quiet American, The",Drama|Thriller|War,2002
1174,1174,474,5878,1054557451,coma,4.0,Talk to Her,Drama|Romance,2002
1175,1175,474,5899,1137442523,Africa,3.0,Zulu,Action|Drama|War,1964
1176,1176,474,5954,1087831597,crime|nightclub,4.0,25th Hour,Crime|Drama,2002
1177,1177,474,5971,1104847589,anime,4.0,My Neighbor Totoro,Animation|Children|Drama|Fantasy,1988
1178,1178,474,5989,1087831605,crime,4.0,Catch Me If You Can,Crime|Drama,2002
1179,1179,537,5989,1424139594,cheating|intelligent|Leonardo DiCaprio|lies|smart|Tom Hanks|twists & turns,5.0,Catch Me If You Can,Crime|Drama,2002
1180,1180,474,5991,1061831865,court|jazz|murder,4.0,Chicago,Comedy|Crime|Drama|Musical,2002
1181,1181,474,5994,1130961748,Dickens,4.0,Nicholas Nickleby,Drama|Romance,2002
1182,1182,474,6002,1089387206,drugs|planes|widows/widowers,3.5,Love Liza,Drama,2002
1183,1183,474,6003,1087831997,television,3.5,Confessions of a Dangerous Mind,Comedy|Crime|Drama|Thriller,2002
1184,1184,474,6016,1100119665,crime|photography|violence,4.0,City of God,Action|Adventure|Crime|Drama|Thriller,2002
1185,1185,474,6020,1100292449,class,3.5,Alice Adams,Comedy|Drama,1935
1186,1186,474,6031,1123505014,motherhood|race,4.0,Imitation of Life,Drama|Romance,1959
1187,1187,474,6041,1181348253,In Netflix queue,4.0,Amen.,Drama,2002
1188,1188,474,6063,1090873646,doll,2.5,May,Drama|Horror,2002
1189,1189,474,6090,1089387203,ghosts,3.5,Kiss Me Goodbye,Comedy,1982
1190,1190,474,6101,1137900960,Chile|politics|South America,4.0,Missing,Drama|Mystery|Thriller,1982
1191,1191,474,6104,1048709307,spoof,4.0,Monty Python Live at the Hollywood Bowl,Comedy,1982
1192,1192,474,6156,1053021419,England,3.5,Shanghai Knights,Action|Adventure|Comedy,2003
1193,1193,474,6159,1061688936,adolescence,3.5,All the Real Girls,Drama|Romance,2003
1194,1194,474,6163,1100120048,obsession,4.5,He Loves Me... He Loves Me Not,Romance|Thriller,2002
1195,1195,474,6170,1087831885,horses,3.5,"Black Stallion, The",Adventure|Children|Drama,1979
1196,1196,474,6178,1077028739,blind|blindness|race,4.0,"Patch of Blue, A",Drama|Romance,1965
1197,1197,474,6181,1098104447,Civil War|Stephen Crane,4.0,"Red Badge of Courage, The",Drama|War,1951
1198,1198,474,6183,1061160987,Day and Hudson|sexuality,4.0,Pillow Talk,Comedy|Musical|Romance,1959
1199,1199,474,6195,1138498639,books|Stones of Summer,4.0,Stone Reader,Documentary,2002
1200,1200,474,6197,1059745050,mental illness,3.5,Spider,Drama|Mystery,2002
1201,1201,474,6201,1100119681,England,5.0,Lady Jane,Drama|Romance,1986
1202,1202,474,6216,1087831912,World War II,3.5,Nowhere in Africa,Drama,2001
1203,1203,474,6218,1065446118,soccer,4.0,Bend It Like Beckham,Comedy|Drama|Romance,2002
1204,1204,474,6228,1201833268,In Netflix queue,4.0,"Talk of the Town, The",Comedy|Romance|Thriller,1942
1205,1205,474,6232,1100292003,animal movie|lions,4.0,Born Free,Adventure|Children|Drama,1966
1206,1206,474,6235,1081177581,Holocaust|World War II,3.5,Europa Europa,Drama|War,1990
1207,1207,474,6238,1089387186,immigrants,3.5,Green Card,Comedy|Drama|Romance,1990
1208,1208,474,6242,1081177719,television,3.5,Ringu,Horror|Mystery|Thriller,1998
1209,1209,474,6244,1165539873,In Netflix queue,3.0,Salaam Bombay!,Drama,1988
1210,1210,474,6245,1108868064,prostitution,3.5,Sweet Charity,Comedy|Drama|Musical|Romance,1969
1211,1211,474,6254,1091795922,screwball,4.5,"Awful Truth, The",Comedy|Romance,1937
1212,1212,474,6268,1062387773,adolescence,3.5,Raising Victor Vargas,Comedy|Drama|Romance,2002
1213,1213,474,6269,1064007586,Big Brothers,4.5,Stevie,Documentary,2002
1214,1214,474,6273,1137521015,L.A.,3.5,In a Lonely Place,Drama|Film-Noir|Mystery|Romance,1950
1215,1215,474,6281,1058207172,crime,3.5,Phone Booth,Drama|Thriller,2002
1216,1216,474,6286,1081177442,amnesia,4.0,"Man Without a Past, The",Comedy|Crime|Drama,2002
1217,1217,474,6288,1066136312,gangs,3.5,Better Luck Tomorrow,Crime|Drama,2002
1218,1218,474,6289,1124370410,Titanic,3.5,Ghosts of the Abyss,Documentary|IMAX,2003
1219,1219,474,6291,1124651703,prostitution,4.0,Lilya 4-Ever,Crime|Drama,2002
1220,1220,567,6291,1525287035,Depressing|melancholy|sad,3.0,Lilya 4-Ever,Crime|Drama,2002
1221,1221,474,6296,1065446100,mockumentary,4.0,"Mighty Wind, A",Comedy|Musical,2003
1222,1222,474,6297,1087831902,children,3.5,Holes,Adventure|Children|Comedy|Mystery,2003
1223,1223,474,6299,1117827663,birds,3.5,Winged Migration,Documentary,2001
1224,1224,474,6305,1100291665,Ray Bradbury,4.5,Fahrenheit 451,Drama|Sci-Fi,1966
1225,1225,474,6308,1049825634,lawyers,2.0,Legal Eagles,Comedy|Crime|Romance,1986
1226,1226,474,6327,1138486464,1970s|movies,3.5,"Decade Under the Influence, A",Documentary,2003
1227,1227,474,6331,1075129585,spelling bee,4.0,Spellbound,Documentary,2002
1228,1228,474,6333,1100119699,Jean Grey|Magneto|Rogue|superhero|Wolverine,5.0,X2: X-Men United,Action|Adventure|Sci-Fi|Thriller,2003
1229,1229,474,6334,1068472806,teachers,4.0,Blue Car,Drama,2002
1230,1230,474,6337,1068663398,gambling,3.5,Owning Mahowny,Crime|Drama|Thriller,2003
1231,1231,474,6339,1071496055,trains,3.5,Man on the Train,Comedy|Drama,2002
1232,1232,474,6341,1089386545,art,3.5,"Shape of Things, The",Drama,2003
1233,1233,474,6350,1064786322,anime,4.0,Laputa: Castle in the Sky,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986
1234,1234,474,6368,1126038212,movies,3.5,Cinemania,Documentary,2002
1235,1235,474,6373,1074261858,religion,2.5,Bruce Almighty,Comedy|Drama|Fantasy|Romance,2003
1236,1236,573,6373,1186590106,classic,4.5,Bruce Almighty,Comedy|Drama|Fantasy|Romance,2003
1237,1237,474,6377,1070397403,Disney|fish,4.0,Finding Nemo,Adventure|Animation|Children|Comedy,2003
1238,1238,567,6377,1525285046,heartwarming,3.0,Finding Nemo,Adventure|Animation|Children|Comedy,2003
1239,1239,474,6378,1070286880,heist,3.5,"Italian Job, The",Action|Crime,2003
1240,1240,474,6380,1090873529,child abuse,4.5,Capturing the Friedmans,Documentary,2003
1241,1241,474,6385,1071066753,Girl Power,5.0,Whale Rider,Drama,2002
1242,1242,474,6390,1064172069,Ninotchka remake,3.5,Silk Stockings,Musical,1957
1243,1243,474,6400,1126533571,crime,3.5,Murder on a Sunday Morning,Documentary,2001
1244,1244,474,6407,1089387365,Olympics|Tokyo,2.0,"Walk, Don't Run",Comedy|Romance,1966
1245,1245,474,6422,1062387935,Civil War,4.0,Shenandoah,Drama|War|Western,1965
1246,1246,474,6440,1122395759,movie business,3.5,Barton Fink,Drama|Thriller,1991
1247,1247,474,6454,1055190162,Nazis,3.5,Music Box,Drama,1989
1248,1248,474,6466,1165540065,In Netflix queue,4.5,Mississippi Masala,Drama|Romance,1991
1249,1249,474,6515,1111412832,fugitive,4.5,You Only Live Once,Crime|Film-Noir,1937
1250,1250,474,6535,1092661145,politics,2.0,"Legally Blonde 2: Red, White & Blonde",Comedy,2003
1251,1251,474,6536,1071842775,swashbuckler,3.5,Sinbad: Legend of the Seven Seas,Adventure|Animation|Children|Fantasy,2003
1252,1252,474,6539,1075129578,swashbuckler,3.5,Pirates of the Caribbean: The Curse of the Black Pearl,Action|Adventure|Comedy|Fantasy,2003
1253,1253,474,6545,1073508736,Dodie Smith,4.5,I Capture the Castle,Drama|Romance,2003
1254,1254,474,6547,1089387216,flood,2.5,Northfork,Drama|Fantasy,2003
1255,1255,474,6552,1080568439,immigration,4.0,Dirty Pretty Things,Crime|Drama|Thriller,2002
1256,1256,474,6565,1077028704,horses,3.5,Seabiscuit,Drama,2003
1257,1257,474,6579,1097601404,Japan,3.5,"One, Two, Three",Comedy,1961
1258,1258,474,6591,1080568446,religion,4.0,"Magdalene Sisters, The",Drama,2002
1259,1259,474,6592,1075729870,marriage,4.0,"Secret Lives of Dentists, The",Drama,2002
1260,1260,474,6603,1087832522,Othello,2.5,"Double Life, A",Crime|Drama|Film-Noir,1947
1261,1261,474,6609,1107784415,Bible,3.5,"Gospel According to St. Matthew, The",Drama,1964
1262,1262,474,6620,1075989401,cancer,4.5,American Splendor,Comedy|Drama,2003
1263,1263,474,6636,1100292093,road trip,3.5,"Sure Thing, The",Comedy|Romance,1985
1264,1264,474,6639,1087831871,blindness,3.5,Wait Until Dark,Drama|Thriller,1967
1265,1265,474,6650,1118006516,family|multiple roles|murder,4.0,Kind Hearts and Coronets,Comedy|Drama,1949
1266,1266,474,6660,1089386579,ballet,3.5,"Red Shoes, The",Drama|Fantasy|Musical|Romance,1948
1267,1267,474,6662,1070286905,Clousseau,2.5,"Pink Panther, The",Comedy|Crime,1963
1268,1268,474,6667,1118840574,FBI,3.5,Waco: The Rules of Engagement,Documentary,1997
1269,1269,474,6669,1117827654,terminal illness,4.0,Ikiru,Drama,1952
1270,1270,567,6669,1525286207,meditative|philosophical|poignant|purposefulness,3.5,Ikiru,Drama,1952
1271,1271,474,6708,1110813908,con men|fatherhood,3.5,Matchstick Men,Comedy|Crime|Drama,2003
1272,1272,474,6710,1128098746,vertriloquism,3.5,Dummy,Comedy|Drama|Romance,2002
1273,1273,474,6713,1181348366,In Netflix queue,3.5,Millennium Actress,Animation|Drama|Romance,2001
1274,1274,474,6724,1181348314,In Netflix queue,3.5,Paper Moon,Comedy|Crime|Drama,1973
1275,1275,474,6732,1062505923,matchmaker,2.5,"Hello, Dolly!",Comedy|Musical|Romance,1969
1276,1276,474,6744,1062387694,vampire,2.5,Once Bitten,Comedy|Horror,1985
1277,1277,474,6753,1076347368,Animal movie,3.5,Secondhand Lions,Children|Comedy|Drama,2003
1278,1278,474,6768,1102341187,religion,4.0,Luther,Drama,2003
1279,1279,474,6770,1126038277,adultery|terminal illness,3.5,My Life Without Me,Drama|Romance,2003
1280,1280,474,6773,1100291688,biking,3.5,"Triplets of Belleville, The",Animation|Comedy|Fantasy,2003
1281,1281,474,6776,1064171896,India,4.5,Lagaan: Once Upon a Time in India,Comedy|Drama|Musical|Romance,2001
1282,1282,474,6785,1100291681,Lonesome Polecat,4.5,Seven Brides for Seven Brothers,Comedy|Musical|Romance|Western,1954
1283,1283,474,6787,1064171862,journalism|Watergate,4.0,All the President's Men,Drama|Thriller,1976
1284,1284,513,6787,1159980754,Deep Throat,4.5,All the President's Men,Drama|Thriller,1976
1285,1285,474,6788,1064171865,pregnancy,2.0,Angie,Comedy|Drama|Romance,1994
1286,1286,474,6791,1064171871,Food,5.0,Babette's Feast,Drama,1987
1287,1287,474,6807,1129579428,british comedy,3.5,Monty Python's The Meaning of Life,Comedy,1983
1288,1288,474,6810,1089386591,domestic violence,3.5,Sleeping with the Enemy,Drama|Thriller,1991
1289,1289,474,6820,1064841948,werewolf,4.0,Ginger Snaps,Drama|Horror|Thriller,2000
1290,1290,474,6832,1089386587,amnesia,3.5,Regarding Henry,Drama,1991
1291,1291,474,6852,1096470452,black and white|Capote|crime|death penalty|murder,3.5,In Cold Blood,Crime|Drama,1967
1292,1292,474,6856,1064841971,biopic,4.0,Yankee Doodle Dandy,Drama|Musical,1942
1293,1293,474,6863,1078495443,school,3.5,School of Rock,Comedy|Musical,2003
1294,1294,474,6867,1087490821,trains,4.0,"Station Agent, The",Comedy|Drama,2003
1295,1295,474,6870,1078755246,child abuse|kidnapping,3.5,Mystic River,Crime|Drama|Mystery,2003
1296,1296,474,6874,1082256514,martial arts|revenge,4.0,Kill Bill: Vol. 1,Action|Crime|Thriller,2003
1297,1297,474,6881,1100291676,Thanksgiving,4.5,Pieces of April,Comedy|Drama,2003
1298,1298,474,6890,1084798816,adolescence|violence in america,4.0,Elephant,Drama,2003
1299,1299,474,6909,1098104416,transplants,4.0,"Eye, The",Thriller,2002
1300,1300,474,6912,1110202926,Rita Hayworth can dance!,3.5,You'll Never Get Rich,Comedy|Musical|Romance,1941
1301,1301,474,6918,1119012499,India,4.0,"Unvanquished, The",Drama,1957
1302,1302,474,6932,1080568429,journalism,4.5,Shattered Glass,Crime|Drama,2003
1303,1303,474,6936,1100698379,christmas,4.0,Elf,Children|Comedy|Fantasy,2003
1304,1304,474,6944,1069084016,remake|wedding,2.0,Father of the Bride,Comedy,1991
1305,1305,474,6948,1110202908,music business|rap,4.0,Tupac: Resurrection,Documentary,2003
1306,1306,474,6963,1070286826,Amish,4.5,Devil's Playground,Documentary,2002
1307,1307,474,6970,1139941344,Hepburn and Tracy,3.5,Desk Set,Comedy|Romance,1957
1308,1308,474,6979,1070286810,Cold War,4.0,WarGames,Drama|Sci-Fi|Thriller,1983
1309,1309,474,6981,1095773445,religion,4.0,Ordet,Drama,1955
1310,1310,474,6984,1087827048,Dickens,4.0,"Tale of Two Cities, A",Drama,1935
1311,1311,474,6985,1094562965,saint,4.5,"Passion of Joan of Arc, The",Drama,1928
1312,1312,474,6993,1083589288,family,4.0,Hannah and Her Sisters,Comedy|Drama|Romance,1986
1313,1313,474,7013,1070286782,good and evil,4.5,"Night of the Hunter, The",Drama|Film-Noir|Thriller,1955
1314,1314,474,7018,1070286749,court|Scott Turow,2.5,Presumed Innocent,Crime|Drama|Thriller,1990
1315,1315,474,7049,1070286678,Astaire and Rogers,3.0,Flying Down to Rio,Comedy|Musical|Romance,1933
1316,1316,474,7050,1070286680,Astaire and Rogers,3.5,Follow the Fleet,Comedy|Musical|Romance,1936
1317,1317,474,7053,1070286716,Astaire and Rogers,4.0,Roberta,Comedy|Musical|Romance,1935
1318,1318,474,7055,1129579320,Astaire and Rogers,4.0,Swing Time,Comedy|Musical|Romance,1936
1319,1319,474,7059,1070286701,horses,4.0,National Velvet,Children|Drama,1944
1320,1320,474,7061,1099923507,terminal illness,4.0,Dark Victory,Drama|Romance,1939
1321,1321,474,7062,1083589271,birds|prison,4.0,Birdman of Alcatraz,Drama,1962
1322,1322,474,7069,1181347988,In Netflix queue|Shakespeare,3.5,Macbeth,Drama,1971
1323,1323,474,7070,1100962975,cattle drive,4.0,Red River,Action|Adventure|Western,1948
1324,1324,474,7073,1091124339,Clousseau,2.5,"Shot in the Dark, A",Comedy|Crime|Mystery,1964
1325,1325,474,7079,1089063250,disability,2.5,"Hunchback of Notre Dame, The",Drama,1939
1326,1326,474,7086,1238350378,George Bernard Shaw,3.5,Pygmalion,Comedy|Drama,1938
1327,1327,474,7087,1110202899,E.M. Forster,4.0,"Passage to India, A",Adventure|Drama,1984
1328,1328,474,7090,1105624492,martial arts,4.0,Hero,Action|Adventure|Drama,2002
1329,1329,474,7121,1070286605,Hepburn and Tracy,5.0,Adam's Rib,Comedy|Romance,1949
1330,1330,474,7132,1138039740,Marx brothers|opera,3.5,"Night at the Opera, A",Comedy|Musical|Romance,1935
1331,1331,474,7139,1085403459,immigrants,4.0,In America,Drama|Romance,2002
1332,1332,474,7141,1165539947,In Netflix queue,4.0,My Flesh and Blood,Documentary,2003
1333,1333,474,7156,1085151435,Vietnam,4.0,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",Documentary|War,2003
1334,1334,474,7158,1081172954,real estate,4.5,House of Sand and Fog,Drama,2003
1335,1335,474,7160,1086369937,serial killer,4.0,Monster,Crime|Drama,2003
1336,1336,474,7162,1088599323,Civil War,4.0,Cold Mountain,Drama|Romance|War,2003
1337,1337,474,7190,1140047474,Charlotte Bronte,3.5,Jane Eyre,Drama,1970
1338,1338,474,7212,1073255475,cross dressing|men in drag,4.0,I Was a Male War Bride,Comedy|Romance,1949
1339,1339,474,7217,1137521618,amnesia,4.0,Dark Passage,Crime|Drama|Film-Noir|Romance|Thriller,1947
1340,1340,474,7219,1093142418,truckers,4.0,They Drive by Night,Drama,1940
1341,1341,474,7234,1111412815,circus,4.5,"Strada, La",Drama,1954
1342,1342,474,7256,1087827016,mountain climbing,4.0,Touching the Void,Adventure|Documentary,2003
1343,1343,474,7285,1089386914,adolescence,4.0,Thirteen,Drama,2003
1344,1344,474,7301,1137521414,priest|religion,3.5,Diary of a Country Priest,Drama,1951
1345,1345,474,7318,1081528654,religion,4.0,"Passion of the Christ, The",Drama,2004
1346,1346,474,7323,1092315860,Cold War,4.0,"Good bye, Lenin!",Comedy|Drama,2003
